speaker,start,stop,duration,country,family,recipient,theme,round,speech_act,utterance,age
mother,180846,181341,495,Japan,J22,f,20,13,a,hm,2.5534246575342467
father,181711,182435,724,Japan,J22,m,20,14,q,開き,2.5534246575342467
mother,183772,184225,453,Japan,J22,f,20,15,a,hm(はい),2.5534246575342467
father,184573,185818,1245,Japan,J22,m,20,16,q,こんなプリップリッしてた,2.5534246575342467
mother,186165,188772,2607,Japan,J22,f,20,17,a,分からへん私食べたことないもん今まで,2.5534246575342467
father,188936,189623,687,Japan,J22,NA,20,18,q,ほんま,2.5534246575342467
mother,189579,189905,326,Japan,J22,f,20,19,a,hm(はい),2.5534246575342467
father,190529,191425,896,Japan,J22,m,20,20,a,あっうまい,2.5534246575342467
father,196645,197214,569,Japan,J22,m,20,21,q,どないしたの,2.5534246575342467
mother,197483,199543,2060,Japan,J22,f,20,22,a,xyから…おすそ分け,2.5534246575342467
father,198419,198800,381,Japan,J22,m,20,23,a,あらら,2.5534246575342467
father,200551,201559,1008,Japan,J22,o,20,24,a,ありがとうございます,2.5534246575342467
mother,163535,170761,7226,Japan,J22,c,21,1,a,ちゃんとお母さんちゃんと座ってここでもいいけど…ちゃんとあんよ出して前に…はいどうぞ,2.5534246575342467
child,201364,202722,1358,Japan,J22,m,22,1,a,骨あるよ,2.5534246575342467
mother,202712,204877,2165,Japan,J22,c,22,2,a,hm(はい)とりあえずこっち食べたら???,2.5534246575342467
child,206292,207153,861,Japan,J22,m,22,3,q,こっちは,2.5534246575342467
father,210330,210630,300,Japan,J22,m,23,1,a,hm,2.5534246575342467
mother,212219,213261,1042,Japan,J22,f,23,2,a,hmうまい,2.5534246575342467
father,213518,214446,928,Japan,J22,m,23,3,a,美味しいわ,2.5534246575342467
mother,213918,216211,2293,Japan,J22,o,23,4,a,hm白身???,2.5534246575342467
father,215403,218001,2598,Japan,J22,m,23,5,q,これ別に一夜干しとかじゃないやろ,2.5534246575342467
father,221613,223938,2325,Japan,J22,m,23,6,q,一夜干しとかじゃないやろ…一夜干し,2.5534246575342467
mother,225361,229154,3793,Japan,J22,f,23,7,a,うーんでもなんか…冷凍なんなんやったかな,2.5534246575342467
father,229806,233601,3795,Japan,J22,m,23,8,a,ふーん…いやいや味わい深いわ…hm(はい),2.5534246575342467
mother,233033,234020,987,Japan,J22,f,23,9,a,hm(はい)おいしいな,2.5534246575342467
father,234043,234734,691,Japan,J22,m,23,10,a,美味しい美味しい,2.5534246575342467
mother,217364,219901,2537,Japan,J22,c,24,1,i,child…childchildいっぱいかみかみして,2.5534246575342467
mother,236562,237977,1415,Japan,J22,f,25,1,a,日本酒が合いそう,2.5534246575342467
father,237971,240170,2199,Japan,J22,m,25,2,a,haha家今日本酒ないんです,2.5534246575342467
mother,243535,243926,391,Japan,J22,f,25,3,a,hms,2.5534246575342467
mother,245551,246451,900,Japan,J22,f,25,4,q,あっそうなん,2.5534246575342467
father,246478,246842,364,Japan,J22,m,25,5,a,はい,2.5534246575342467
father,240822,245623,4801,Japan,J22,m,26,1,a,hm(はい)我が家買ってこようかなって思ったんやけど…hm(はい)ちょっと気が引けてる,2.5534246575342467
mother,248096,251043,2947,Japan,J22,m,26,2,a,よう踏んでくるな…child,2.5534246575342467
mother,253340,254656,1316,Japan,J22,c,26,3,a,あぁ重い,2.5534246575342467
father,251054,255236,4182,Japan,J22,m,27,1,a,hmhmhm…あぁ美味しい美味しい,2.5534246575342467
mother,256949,258043,1094,Japan,J22,f,27,2,q,大丈夫それ,2.5534246575342467
father,258557,261353,2796,Japan,J22,m,27,3,a,hm(はい)トマトとアボカドトマト入ってへんやん,2.5534246575342467
father,265239,268070,2831,Japan,J22,m,27,4,q,これあの塩気のトマトと一緒でも美味しそうやな,2.5534246575342467
father,268480,268822,342,Japan,J22,m,27,5,a,hm,2.5534246575342467
child,261662,264547,2885,Japan,J22,o,28,1,a,???,2.5534246575342467
child,269457,270971,1514,Japan,J22,m,29,1,i,骨取って,2.5534246575342467
mother,271060,272297,1237,Japan,J22,c,29,2,a,hm(何)…あっ,2.5534246575342467
mother,276620,277859,1239,Japan,J22,c,29,3,a,骨ここにある,2.5534246575342467
child,279347,280972,1625,Japan,J22,c,29,4,a,骨ここにある,2.5534246575342467
mother,281861,284982,3121,Japan,J22,f,29,5,q,骨の包丁も一緒に包丁ちゃうあのーなんやっけ,2.5534246575342467
father,285012,285227,215,Japan,J22,m,29,6,q,hm(何),2.5534246575342467
mother,286662,290658,3996,Japan,J22,f,29,7,a,なんやっけえとー…チョキチョキも一緒に,2.5534246575342467
father,290822,292263,1441,Japan,J22,m,29,8,a,チョキチョキ持ってきてる持ってきてる,2.5534246575342467
mother,292728,293529,801,Japan,J22,f,29,9,a,あっあそこか,2.5534246575342467
father,293498,297855,4357,Japan,J22,m,29,10,i,hm(はい)取る取る取る取るhm…ちょっとだけ待って,2.5534246575342467
mother,298242,299348,1106,Japan,J22,f,29,11,a,hm(はい)ちょっとだけ待つ,2.5534246575342467
father,299013,300525,1512,Japan,J22,m,29,12,i,hm(はい)ちょっとだけ待って,2.5534246575342467
child,302299,303476,1177,Japan,J22,NA,29,13,a,ちょっと待ってるね,2.5534246575342467
father,303893,305726,1833,Japan,J22,c,29,14,i,haha…ちょっとだけまってください,2.5534246575342467
mother,306612,308001,1389,Japan,J22,o,29,15,a,よいしょ…よいしょ,2.5534246575342467
father,311430,311968,538,Japan,J22,m,29,16,a,はい,2.5534246575342467
mother,312143,316116,3973,Japan,J22,f,29,17,a,はいよいしょ…fatherが切ってくれると嬉しいな,2.5534246575342467
father,316582,316994,412,Japan,J22,m,29,18,q,どれを,2.5534246575342467
mother,317082,319143,2061,Japan,J22,f,29,19,a,あっいや…お魚の骨を,2.5534246575342467
father,319652,320626,974,Japan,J22,m,29,20,q,お魚の骨,2.5534246575342467
mother,320557,322289,1732,Japan,J22,f,29,21,a,hm(はい)childが食べれるように,2.5534246575342467
mother,324253,330146,5893,Japan,J22,f,29,22,a,彼女が私の前にいるとどうしても操作が…作業がしにくいので,2.5534246575342467
father,331165,340220,9055,Japan,J22,m,29,23,a,難しいなこれ???…これちゃうなこれは何処の骨…あ取れちゃった,2.5534246575342467
father,346734,347916,1182,Japan,J22,m,29,24,a,解体作業してるみたいやな,2.5534246575342467
mother,347949,348592,643,Japan,J22,f,29,25,a,haha,2.5534246575342467
father,352651,354971,2320,Japan,J22,b,29,26,a,うわぁ動かへんやん…よかった,2.5534246575342467
father,360143,361170,1027,Japan,J22,c,29,27,i,hm(はい)ちょっと待ってな,2.5534246575342467
father,368463,374159,5696,Japan,J22,m,29,28,a,よいしょ…多分このこの???そこまで???,2.5534246575342467
father,377360,382624,5264,Japan,J22,m,29,29,a,よいしょ…よいしょえーこんなに真っ白なんや,2.5534246575342467
mother,382800,383412,612,Japan,J22,f,29,30,a,hmねー,2.5534246575342467
father,383488,392574,9086,Japan,J22,m,29,31,a,身ってその…ようさこのテッサにしてもさ…どっちにしても薄作りでな…なってるけど…hm,2.5534246575342467
mother,387060,387955,895,Japan,J22,f,29,32,a,hms,2.5534246575342467
mother,389521,389938,417,Japan,J22,f,29,33,a,hms,2.5534246575342467
mother,390943,391392,449,Japan,J22,NA,29,34,a,hms,2.5534246575342467
father,393176,394787,1611,Japan,J22,c,29,35,a,これは骨やhm,2.5534246575342467
mother,399110,400121,1011,Japan,J22,c,29,36,a,よかったねchild,2.5534246575342467
child,400518,400866,348,Japan,J22,m,29,37,a,hm(はい),2.5534246575342467
mother,401148,401993,845,Japan,J22,NA,29,38,q,"なんていうの,c",2.5534246575342467
child,402181,403548,1367,Japan,J22,m,29,39,a,ありがとう,2.5534246575342467
mother,403971,406888,2917,Japan,J22,c,29,40,a,ね…してもらったらありがとうやね,2.5534246575342467
child,409059,410531,1472,Japan,J22,m,29,41,a,ありがとう,2.5534246575342467
mother,410680,412474,1794,Japan,J22,c,29,42,i,お父さんに話してください,2.5534246575342467
father,277137,278319,1182,Japan,J22,m,30,1,a,頂いたやつあるやん,2.5534246575342467
father,416325,417287,962,Japan,J22,c,31,1,a,childもうできた,2.5534246575342467
father,418719,420623,1904,Japan,J22,c,32,1,i,???…必要やったらとりや,2.5534246575342467
father,423160,423563,403,Japan,J22,c,32,2,a,それ,2.5534246575342467
child,424353,426004,1651,Japan,J22,m,32,3,a,お母さんどうぞ,2.5534246575342467
mother,426154,427755,1601,Japan,J22,c,32,4,a,はいありがとう,2.5534246575342467
father,429043,432386,3343,Japan,J22,c,33,1,a,childこれもう大丈夫や…くっついた…こちもくっついた,2.5534246575342467
mother,432723,436159,3436,Japan,J22,c,33,2,a,よかったな…直してくれんたってお父さんが,2.5534246575342467
child,436866,437877,1011,Japan,J22,f,33,3,a,ありがとう,2.5534246575342467
father,439137,440041,904,Japan,J22,c,33,4,a,どういたしまして,2.5534246575342467
mother,445905,451960,6055,Japan,J22,f,34,1,a,今日お手洗いの話をxy先生にしてて…すごいですねーって,2.5534246575342467
father,447839,448193,354,Japan,J22,m,34,2,a,hm,2.5534246575342467
mother,453185,455992,2807,Japan,J22,f,34,3,a,お母さん沢山やらはったんちゃいうますかって言われて,2.5534246575342467
father,456863,457280,417,Japan,J22,m,34,4,a,hm,2.5534246575342467
mother,457854,459695,1841,Japan,J22,f,34,5,a,そうでもなくないけど,2.5534246575342467
mother,465568,467502,1934,Japan,J22,c,34,6,a,頑張ってとったのにね,2.5534246575342467
child,458354,459276,922,Japan,J22,f,35,1,a,できた,2.5534246575342467
father,459889,461971,2082,Japan,J22,c,35,2,i,hm(はい)できた…ほんじゃよそこに置いとき,2.5534246575342467
child,465817,467537,1720,Japan,J22,f,36,1,q,これは…これは,2.5534246575342467
father,467938,472684,4746,Japan,J22,c,36,2,a,hm(何)これは…あっ固いか…あっ固いやつだ…お父さんが食べる,2.5534246575342467
father,473772,474276,504,Japan,J22,o,36,3,a,hm,2.5534246575342467
mother,475800,477024,1224,Japan,J22,f,37,1,a,話をしててさ,2.5534246575342467
father,476902,477859,957,Japan,J22,m,37,2,NA,ふーん,2.5534246575342467
mother,480079,487452,7373,Japan,J22,f,37,3,a,でなんか保育園でも閉めようと閉めたがるんだけど最近でもちょっとまだ危ないから開けといてねって,2.5534246575342467
father,483325,484582,1257,Japan,J22,m,37,4,a,hmshms,2.5534246575342467
father,487117,487391,274,Japan,J22,m,37,5,a,hms,2.5534246575342467
father,488635,489870,1235,Japan,J22,m,37,6,a,ふーん,2.5534246575342467
father,491341,498601,7260,Japan,J22,m,38,1,a,今日保育園で…あのー…今日予算委員会でかけられて…来年の西岡制度,2.5534246575342467
mother,498684,499452,768,Japan,J22,NA,38,2,a,あぁー,2.5534246575342467
father,499317,511521,12204,Japan,J22,m,38,3,a,でなあのーなんでいまxyやってあのあそこ仕切り設けるのかなって思った時にあのそこの予算を勝ち取ろうとしてるって事,2.5534246575342467
mother,501071,501469,398,Japan,J22,f,38,4,a,hms,2.5534246575342467
mother,506778,507237,459,Japan,J22,f,38,5,a,hms,2.5534246575342467
mother,511756,512728,972,Japan,J22,f,38,6,a,ほぉー,2.5534246575342467
father,512496,530275,17779,Japan,J22,m,38,7,a,あの…別に国が決めたからといってあの民間にすぐ全部おりるわけではなくてすべてこういわえる県とかあのう都道府県あるでしょ都道府県におりたら市町村におりる市町村がそれぞれ分配とかその基準を決めるわけですよ,2.5534246575342467
mother,515585,515993,408,Japan,J22,f,38,8,a,hms,2.5534246575342467
mother,526325,526634,309,Japan,J22,m,38,9,a,hm,2.5534246575342467
mother,530178,531078,900,Japan,J22,m,38,10,a,hmhmhm,2.5534246575342467
father,531109,552082,20973,Japan,J22,m,38,11,a,でそうした時にいわえる認可保育園に関してはもうすべて問題ないわ…hm(はい)ほんで無認可だとかいわえる今回の特殊ケース企業主導型みたいなもので例えばなるとした時に何か市として何が区として見るかっていった時にそこの需要規模があの制度に見合ってるかどうかっていうのをみるんですよね,2.5534246575342467
father,552507,573761,21254,Japan,J22,m,38,12,a,でいった時に…あのーまさしくその所に引っかかるかどうかっていうとこやと思う…そこが何処までどういう風に確保してますかとか何処までがどういう基準があるかは知らへんで…そこの基準に1つ適合するように作り変えるっていうのが1つ今やろうとしてる,2.5534246575342467
mother,567177,567831,654,Japan,J22,f,38,13,a,hms,2.5534246575342467
mother,573684,574574,890,Japan,J22,f,38,14,a,ふーん,2.5534246575342467
father,574396,577104,2708,Japan,J22,m,38,15,a,つていうのが来年の4月1日施行やねんな,2.5534246575342467
mother,577203,577800,597,Japan,J22,f,38,16,a,hm,2.5534246575342467
father,580029,586645,6616,Japan,J22,m,38,17,a,ほんで高校のほうはだいたい6月1日の在籍人数によって予算配分が決まると言われてるわけですよ,2.5534246575342467
mother,586485,588177,1692,Japan,J22,f,38,18,a,hm(はい)普通だよね,2.5534246575342467
mother,519358,521022,1664,Japan,J22,c,39,1,i,childちょっとずつ食べてや,2.5534246575342467
child,524664,525933,1269,Japan,J22,m,39,2,a,hm噛むな,2.5534246575342467
child,588221,590137,1916,Japan,J22,b,40,1,a,???,2.5534246575342467
mother,590413,591043,630,Japan,J22,c,40,2,q,これ,2.5534246575342467
father,591065,592933,1868,Japan,J22,c,40,3,q,hm(何)…美味しいの,2.5534246575342467
mother,596365,597076,711,Japan,J22,f,41,1,a,なるほど,2.5534246575342467
father,596997,597365,368,Japan,J22,m,41,2,a,hm,2.5534246575342467
silence,1122,1335,213,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,5153,5223,70,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,16557,17364,807,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,20110,20330,220,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,21054,21135,81,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,22359,22518,159,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,25347,26626,1279,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
mother_gesture,26623,28422,1799,Japan,J22,NA,NA,NA,NA,point,2.5534246575342467
silence,28584,28667,83,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
mother_gesture,29170,30442,1272,Japan,J22,NA,NA,NA,NA,point,2.5534246575342467
silence,30196,33430,3234,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,36430,38064,1634,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,38610,39412,802,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,41373,41596,223,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,42949,43143,194,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,44634,45880,1246,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,46399,46828,429,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,56866,56933,67,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,57597,58647,1050,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,67148,67333,185,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,68121,68609,488,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,70476,70531,55,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,76176,76441,265,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,81962,82840,878,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,86971,87215,244,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,88348,88490,142,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,91185,91223,38,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,92314,92353,39,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
mother_gesture,92422,93296,874,Japan,J22,NA,NA,NA,NA,point,2.5534246575342467
silence,93236,95242,2006,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,98783,99115,332,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
child,101597,106264,4667,Japan,J22,b,NA,NA,a,いっぱい???してるの,2.5534246575342467
silence,106264,106695,431,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
child_gesture,106699,109115,2416,Japan,J22,NA,NA,NA,NA,point,2.5534246575342467
child_gesture,110916,112095,1179,Japan,J22,NA,NA,NA,NA,point,2.5534246575342467
child_gesture,112325,114828,2503,Japan,J22,NA,NA,NA,NA,point,2.5534246575342467
father_gesture,113128,115150,2022,Japan,J22,NA,NA,NA,NA,point,2.5534246575342467
mother_gesture,113449,115814,2365,Japan,J22,NA,NA,NA,NA,point,2.5534246575342467
silence,115157,116200,1043,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,119205,119293,88,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,123533,123931,398,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,127887,128198,311,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,128476,128862,386,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,131588,132572,984,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,136073,136570,497,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,138004,138457,453,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,140231,140391,160,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,141977,143192,1215,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,149562,151157,1595,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,157728,157739,11,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,159454,159785,331,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
father,159785,161314,1529,Japan,J22,m,NA,NA,a,あっおいしいhm,2.5534246575342467
silence,162830,163535,705,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,170761,171716,955,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,172207,172363,156,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,172700,172706,6,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,173872,174245,373,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,175524,176117,593,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,178137,178374,237,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,180717,180846,129,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,181341,181711,370,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,182435,183772,1337,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,184225,184573,348,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,185818,186165,347,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,188772,188936,164,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,189905,190529,624,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,191425,196645,5220,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,197214,197483,269,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,199543,200551,1008,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
mother_gesture,203198,204925,1727,Japan,J22,NA,NA,NA,NA,point,2.5534246575342467
silence,204877,206292,1415,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
child_gesture,206292,207608,1316,Japan,J22,NA,NA,NA,NA,point,2.5534246575342467
silence,207153,207457,304,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
mother,207457,208900,1443,Japan,J22,c,NA,NA,a,こっち後でとってあげよ,2.5534246575342467
silence,208900,210330,1430,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,210630,212219,1589,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,213261,213518,257,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,219901,221613,1712,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,223938,225361,1423,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,229154,229806,652,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,234020,234043,23,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,234734,236562,1828,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
silence,240170,240374,204,Japan,J22,NA,NA,NA,NA,NA,2.5534246575342467
